Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO?eq/kWh (direct),Carbon Intensity gCO?eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023/2/28 19:00,Canada,Qu¨¦bec,CA-QC,0,26.48,100,100,hydroquebec.com,FALSE,
2023/2/28 20:00,Canada,Qu¨¦bec,CA-QC,0,26.37,100,100,hydroquebec.com,FALSE,
2023/2/28 21:00,Canada,Qu¨¦bec,CA-QC,0,26.29,100,100,hydroquebec.com,FALSE,
2023/2/28 22:00,Canada,Qu¨¦bec,CA-QC,0,26.22,100,100,hydroquebec.com,FALSE,
2023/2/28 23:00,Canada,Qu¨¦bec,CA-QC,0,26.15,100,100,hydroquebec.com,FALSE,
2023/3/1 0:00,Canada,Qu¨¦bec,CA-QC,0,26.07,100,100,hydroquebec.com,FALSE,
2023/3/1 1:00,Canada,Qu¨¦bec,CA-QC,0,26.08,100,100,hydroquebec.com,FALSE,
2023/3/1 2:00,Canada,Qu¨¦bec,CA-QC,0,26.15,100,100,hydroquebec.com,FALSE,
2023/3/1 3:00,Canada,Qu¨¦bec,CA-QC,0,26.2,100,100,hydroquebec.com,FALSE,
2023/3/1 4:00,Canada,Qu¨¦bec,CA-QC,0,26.31,100,100,hydroquebec.com,FALSE,
2023/3/1 5:00,Canada,Qu¨¦bec,CA-QC,0,26.47,100,100,hydroquebec.com,FALSE,
2023/3/1 6:00,Canada,Qu¨¦bec,CA-QC,0,26.59,100,100,hydroquebec.com,FALSE,
2023/3/1 7:00,Canada,Qu¨¦bec,CA-QC,0,26.69,100,100,hydroquebec.com,FALSE,
2023/3/1 8:00,Canada,Qu¨¦bec,CA-QC,0,26.7,100,100,hydroquebec.com,FALSE,
2023/3/1 9:00,Canada,Qu¨¦bec,CA-QC,0,26.68,100,100,hydroquebec.com,FALSE,
2023/3/1 10:00,Canada,Qu¨¦bec,CA-QC,0,26.6,100,100,hydroquebec.com,FALSE,
2023/3/1 11:00,Canada,Qu¨¦bec,CA-QC,0,26.46,100,100,hydroquebec.com,FALSE,
2023/3/1 12:00,Canada,Qu¨¦bec,CA-QC,0,26.47,100,100,hydroquebec.com,FALSE,
2023/3/1 13:00,Canada,Qu¨¦bec,CA-QC,0,26.62,100,100,hydroquebec.com,FALSE,
2023/3/1 14:00,Canada,Qu¨¦bec,CA-QC,0,26.9,100,100,hydroquebec.com,FALSE,
2023/3/1 15:00,Canada,Qu¨¦bec,CA-QC,0,27.16,100,100,hydroquebec.com,FALSE,
2023/3/1 16:00,Canada,Qu¨¦bec,CA-QC,0,27.28,100,100,hydroquebec.com,FALSE,
2023/3/1 17:00,Canada,Qu¨¦bec,CA-QC,0,27.38,100,100,hydroquebec.com,FALSE,
2023/3/1 18:00,Canada,Qu¨¦bec,CA-QC,0,27.5,100,100,hydroquebec.com,FALSE,
2023/3/1 19:00,Canada,Qu¨¦bec,CA-QC,0,27.58,100,100,hydroquebec.com,FALSE,
2023/3/1 20:00,Canada,Qu¨¦bec,CA-QC,0,27.54,100,100,hydroquebec.com,FALSE,
2023/3/1 21:00,Canada,Qu¨¦bec,CA-QC,0,27.4,100,100,hydroquebec.com,FALSE,
2023/3/1 22:00,Canada,Qu¨¦bec,CA-QC,0,27.26,100,100,hydroquebec.com,FALSE,
2023/3/1 23:00,Canada,Qu¨¦bec,CA-QC,0,27.17,100,100,hydroquebec.com,FALSE,
2023/3/2 0:00,Canada,Qu¨¦bec,CA-QC,0,27.2,100,100,hydroquebec.com,FALSE,
2023/3/2 1:00,Canada,Qu¨¦bec,CA-QC,0,27.17,100,100,hydroquebec.com,FALSE,
2023/3/2 2:00,Canada,Qu¨¦bec,CA-QC,0,27.16,100,100,hydroquebec.com,FALSE,
2023/3/2 3:00,Canada,Qu¨¦bec,CA-QC,0,27.27,100,100,hydroquebec.com,FALSE,
2023/3/2 4:00,Canada,Qu¨¦bec,CA-QC,0,27.43,100,100,hydroquebec.com,FALSE,
2023/3/2 5:00,Canada,Qu¨¦bec,CA-QC,0,27.59,100,100,hydroquebec.com,FALSE,
2023/3/2 6:00,Canada,Qu¨¦bec,CA-QC,0,27.65,100,100,hydroquebec.com,FALSE,
2023/3/2 7:00,Canada,Qu¨¦bec,CA-QC,0,27.67,100,100,hydroquebec.com,FALSE,
2023/3/2 8:00,Canada,Qu¨¦bec,CA-QC,0,27.73,100,100,hydroquebec.com,FALSE,
2023/3/2 9:00,Canada,Qu¨¦bec,CA-QC,0,27.64,100,100,hydroquebec.com,FALSE,
2023/3/2 10:00,Canada,Qu¨¦bec,CA-QC,0,27.42,100,100,hydroquebec.com,FALSE,
2023/3/2 11:00,Canada,Qu¨¦bec,CA-QC,0,27.17,100,100,hydroquebec.com,FALSE,
2023/3/2 12:00,Canada,Qu¨¦bec,CA-QC,0,26.96,100,100,hydroquebec.com,FALSE,
2023/3/2 13:00,Canada,Qu¨¦bec,CA-QC,0,26.88,100,100,hydroquebec.com,FALSE,
2023/3/2 14:00,Canada,Qu¨¦bec,CA-QC,0,26.94,100,100,hydroquebec.com,FALSE,
2023/3/2 15:00,Canada,Qu¨¦bec,CA-QC,0,27.01,100,100,hydroquebec.com,FALSE,
2023/3/2 16:00,Canada,Qu¨¦bec,CA-QC,0,27.05,100,100,hydroquebec.com,FALSE,
2023/3/2 17:00,Canada,Qu¨¦bec,CA-QC,0,27.14,100,100,hydroquebec.com,FALSE,
2023/3/2 18:00,Canada,Qu¨¦bec,CA-QC,0,27.28,100,100,hydroquebec.com,FALSE,
2023/3/2 19:00,Canada,Qu¨¦bec,CA-QC,0,27.39,100,100,hydroquebec.com,FALSE,
2023/3/2 20:00,Canada,Qu¨¦bec,CA-QC,0,27.39,100,100,hydroquebec.com,FALSE,
2023/3/2 21:00,Canada,Qu¨¦bec,CA-QC,0,27.33,100,100,hydroquebec.com,FALSE,
2023/3/2 22:00,Canada,Qu¨¦bec,CA-QC,0,27.25,100,100,hydroquebec.com,FALSE,
2023/3/2 23:00,Canada,Qu¨¦bec,CA-QC,0,27.12,100,100,hydroquebec.com,FALSE,
2023/3/3 0:00,Canada,Qu¨¦bec,CA-QC,0,27,100,100,hydroquebec.com,FALSE,
2023/3/3 1:00,Canada,Qu¨¦bec,CA-QC,0,26.99,100,100,hydroquebec.com,FALSE,
2023/3/3 2:00,Canada,Qu¨¦bec,CA-QC,0,27.04,100,100,hydroquebec.com,FALSE,
2023/3/3 3:00,Canada,Qu¨¦bec,CA-QC,0,27.12,100,100,hydroquebec.com,FALSE,
2023/3/3 4:00,Canada,Qu¨¦bec,CA-QC,0,27.22,100,100,hydroquebec.com,FALSE,
2023/3/3 5:00,Canada,Qu¨¦bec,CA-QC,0,27.27,100,100,hydroquebec.com,FALSE,
2023/3/3 6:00,Canada,Qu¨¦bec,CA-QC,0,27.12,100,100,hydroquebec.com,FALSE,
2023/3/3 7:00,Canada,Qu¨¦bec,CA-QC,0,26.96,100,100,hydroquebec.com,FALSE,
2023/3/3 8:00,Canada,Qu¨¦bec,CA-QC,0,26.87,100,100,hydroquebec.com,FALSE,
2023/3/3 9:00,Canada,Qu¨¦bec,CA-QC,0,26.78,100,100,hydroquebec.com,FALSE,
2023/3/3 10:00,Canada,Qu¨¦bec,CA-QC,0,26.6,100,100,hydroquebec.com,FALSE,
2023/3/3 11:00,Canada,Qu¨¦bec,CA-QC,0,26.49,100,100,hydroquebec.com,FALSE,
2023/3/3 12:00,Canada,Qu¨¦bec,CA-QC,0,26.52,100,100,hydroquebec.com,FALSE,
2023/3/3 13:00,Canada,Qu¨¦bec,CA-QC,0,26.57,100,100,hydroquebec.com,FALSE,
2023/3/3 14:00,Canada,Qu¨¦bec,CA-QC,0,26.69,100,100,hydroquebec.com,FALSE,
2023/3/3 15:00,Canada,Qu¨¦bec,CA-QC,0,26.75,100,100,hydroquebec.com,FALSE,
2023/3/3 16:00,Canada,Qu¨¦bec,CA-QC,0,26.73,100,100,hydroquebec.com,FALSE,
2023/3/3 17:00,Canada,Qu¨¦bec,CA-QC,0,26.79,100,100,hydroquebec.com,FALSE,
2023/3/3 18:00,Canada,Qu¨¦bec,CA-QC,0,26.85,100,100,hydroquebec.com,FALSE,
2023/3/3 19:00,Canada,Qu¨¦bec,CA-QC,0,26.89,100,100,hydroquebec.com,FALSE,
2023/3/3 20:00,Canada,Qu¨¦bec,CA-QC,0,26.96,100,100,hydroquebec.com,FALSE,
2023/3/3 21:00,Canada,Qu¨¦bec,CA-QC,0,26.92,100,100,hydroquebec.com,FALSE,
2023/3/3 22:00,Canada,Qu¨¦bec,CA-QC,0,26.81,100,100,hydroquebec.com,FALSE,
2023/3/3 23:00,Canada,Qu¨¦bec,CA-QC,0,26.67,100,100,hydroquebec.com,FALSE,
2023/3/4 0:00,Canada,Qu¨¦bec,CA-QC,0,26.55,100,100,hydroquebec.com,FALSE,
2023/3/4 1:00,Canada,Qu¨¦bec,CA-QC,0,26.52,100,100,hydroquebec.com,FALSE,
2023/3/4 2:00,Canada,Qu¨¦bec,CA-QC,0,26.62,100,100,hydroquebec.com,FALSE,
2023/3/4 3:00,Canada,Qu¨¦bec,CA-QC,0,26.72,100,100,hydroquebec.com,FALSE,
2023/3/4 4:00,Canada,Qu¨¦bec,CA-QC,0,26.86,100,100,hydroquebec.com,FALSE,
2023/3/4 5:00,Canada,Qu¨¦bec,CA-QC,0,27.01,100,100,hydroquebec.com,FALSE,
2023/3/4 6:00,Canada,Qu¨¦bec,CA-QC,0,27.09,100,100,hydroquebec.com,FALSE,
2023/3/4 7:00,Canada,Qu¨¦bec,CA-QC,0,27.15,100,100,hydroquebec.com,FALSE,
2023/3/4 8:00,Canada,Qu¨¦bec,CA-QC,0,27.15,100,100,hydroquebec.com,FALSE,
2023/3/4 9:00,Canada,Qu¨¦bec,CA-QC,0,27.14,100,100,hydroquebec.com,FALSE,
2023/3/4 10:00,Canada,Qu¨¦bec,CA-QC,0,27.1,100,100,hydroquebec.com,FALSE,
2023/3/4 11:00,Canada,Qu¨¦bec,CA-QC,0,27.03,100,100,hydroquebec.com,FALSE,
2023/3/4 12:00,Canada,Qu¨¦bec,CA-QC,0,26.97,100,100,hydroquebec.com,FALSE,
2023/3/4 13:00,Canada,Qu¨¦bec,CA-QC,0,26.96,100,100,hydroquebec.com,FALSE,
2023/3/4 14:00,Canada,Qu¨¦bec,CA-QC,0,27.05,100,100,hydroquebec.com,FALSE,
2023/3/4 15:00,Canada,Qu¨¦bec,CA-QC,0,27.11,100,100,hydroquebec.com,FALSE,
2023/3/4 16:00,Canada,Qu¨¦bec,CA-QC,0,27.15,100,100,hydroquebec.com,FALSE,
2023/3/4 17:00,Canada,Qu¨¦bec,CA-QC,0,27.32,100,100,hydroquebec.com,FALSE,
2023/3/4 18:00,Canada,Qu¨¦bec,CA-QC,0,27.47,100,100,hydroquebec.com,FALSE,
2023/3/4 19:00,Canada,Qu¨¦bec,CA-QC,0,27.5,100,100,hydroquebec.com,FALSE,
2023/3/4 20:00,Canada,Qu¨¦bec,CA-QC,0,27.5,100,100,hydroquebec.com,FALSE,
2023/3/4 21:00,Canada,Qu¨¦bec,CA-QC,0,27.44,100,100,hydroquebec.com,FALSE,
2023/3/4 22:00,Canada,Qu¨¦bec,CA-QC,0,27.24,100,100,hydroquebec.com,FALSE,
2023/3/4 23:00,Canada,Qu¨¦bec,CA-QC,0,27.05,100,100,hydroquebec.com,FALSE,
2023/3/5 0:00,Canada,Qu¨¦bec,CA-QC,0,27,100,100,hydroquebec.com,FALSE,
2023/3/5 1:00,Canada,Qu¨¦bec,CA-QC,0.62,27.77,99.83,99.37,hydroquebec.com,FALSE,
2023/3/5 2:00,Canada,Qu¨¦bec,CA-QC,0.92,28.16,99.75,99.07,hydroquebec.com,FALSE,
2023/3/5 3:00,Canada,Qu¨¦bec,CA-QC,1.02,28.29,99.72,98.97,hydroquebec.com,FALSE,
2023/3/5 4:00,Canada,Qu¨¦bec,CA-QC,1.07,28.43,99.71,98.92,hydroquebec.com,FALSE,
2023/3/5 5:00,Canada,Qu¨¦bec,CA-QC,0.97,28.26,99.74,98.96,hydroquebec.com,FALSE,
2023/3/5 6:00,Canada,Qu¨¦bec,CA-QC,0.71,27.89,99.81,99.08,hydroquebec.com,FALSE,
2023/3/5 7:00,Canada,Qu¨¦bec,CA-QC,0.59,27.73,99.84,99.13,hydroquebec.com,FALSE,
2023/3/5 8:00,Canada,Qu¨¦bec,CA-QC,0.49,27.59,99.87,99.22,hydroquebec.com,FALSE,
2023/3/5 9:00,Canada,Qu¨¦bec,CA-QC,0.46,27.49,99.88,99.23,hydroquebec.com,FALSE,
2023/3/5 10:00,Canada,Qu¨¦bec,CA-QC,0.4,27.41,99.89,99.33,hydroquebec.com,FALSE,
2023/3/5 11:00,Canada,Qu¨¦bec,CA-QC,0.47,27.48,99.87,99.23,hydroquebec.com,FALSE,
2023/3/5 12:00,Canada,Qu¨¦bec,CA-QC,0.42,27.39,99.89,99.36,hydroquebec.com,FALSE,
2023/3/5 13:00,Canada,Qu¨¦bec,CA-QC,0.46,27.52,99.88,99.37,hydroquebec.com,FALSE,
2023/3/5 14:00,Canada,Qu¨¦bec,CA-QC,0.48,27.63,99.87,99.37,hydroquebec.com,FALSE,
2023/3/5 15:00,Canada,Qu¨¦bec,CA-QC,0.46,27.68,99.87,99.36,hydroquebec.com,FALSE,
2023/3/5 16:00,Canada,Qu¨¦bec,CA-QC,0.45,27.68,99.88,99.35,hydroquebec.com,FALSE,
2023/3/5 17:00,Canada,Qu¨¦bec,CA-QC,0.54,27.72,99.86,99.22,hydroquebec.com,FALSE,
2023/3/5 18:00,Canada,Qu¨¦bec,CA-QC,1.03,28.2,99.72,98.52,hydroquebec.com,FALSE,
2023/3/5 19:00,Canada,Qu¨¦bec,CA-QC,0.6,27.78,99.84,99.17,hydroquebec.com,FALSE,
2023/3/5 20:00,Canada,Qu¨¦bec,CA-QC,0.47,27.59,99.87,99.3,hydroquebec.com,FALSE,
2023/3/5 21:00,Canada,Qu¨¦bec,CA-QC,0.64,27.66,99.83,99.12,hydroquebec.com,FALSE,
2023/3/5 22:00,Canada,Qu¨¦bec,CA-QC,0.75,27.66,99.8,99.14,hydroquebec.com,FALSE,
2023/3/5 23:00,Canada,Qu¨¦bec,CA-QC,0.76,27.54,99.79,99.22,hydroquebec.com,FALSE,
2023/3/6 0:00,Canada,Qu¨¦bec,CA-QC,0.73,27.46,99.8,99.39,hydroquebec.com,FALSE,
2023/3/6 1:00,Canada,Qu¨¦bec,CA-QC,0.79,27.59,99.79,99.36,hydroquebec.com,FALSE,
2023/3/6 2:00,Canada,Qu¨¦bec,CA-QC,0.79,27.64,99.79,99.32,hydroquebec.com,FALSE,
2023/3/6 3:00,Canada,Qu¨¦bec,CA-QC,0.69,27.55,99.81,99.36,hydroquebec.com,FALSE,
2023/3/6 4:00,Canada,Qu¨¦bec,CA-QC,0.7,27.58,99.81,99.31,hydroquebec.com,FALSE,
2023/3/6 5:00,Canada,Qu¨¦bec,CA-QC,0.44,27.23,99.88,99.48,hydroquebec.com,FALSE,
2023/3/6 6:00,Canada,Qu¨¦bec,CA-QC,0,26.86,100,100,hydroquebec.com,FALSE,
2023/3/6 7:00,Canada,Qu¨¦bec,CA-QC,0,26.92,100,100,hydroquebec.com,FALSE,
2023/3/6 8:00,Canada,Qu¨¦bec,CA-QC,0,26.81,100,100,hydroquebec.com,FALSE,
2023/3/6 9:00,Canada,Qu¨¦bec,CA-QC,0,26.72,100,100,hydroquebec.com,FALSE,
2023/3/6 10:00,Canada,Qu¨¦bec,CA-QC,0,26.58,100,100,hydroquebec.com,FALSE,
2023/3/6 11:00,Canada,Qu¨¦bec,CA-QC,0,26.44,100,100,hydroquebec.com,FALSE,
2023/3/6 12:00,Canada,Qu¨¦bec,CA-QC,0,26.42,100,100,hydroquebec.com,FALSE,
2023/3/6 13:00,Canada,Qu¨¦bec,CA-QC,0,26.5,100,100,hydroquebec.com,FALSE,
2023/3/6 14:00,Canada,Qu¨¦bec,CA-QC,0,26.52,100,100,hydroquebec.com,FALSE,
2023/3/6 15:00,Canada,Qu¨¦bec,CA-QC,0,26.55,100,100,hydroquebec.com,FALSE,
2023/3/6 16:00,Canada,Qu¨¦bec,CA-QC,0,26.72,100,100,hydroquebec.com,FALSE,
2023/3/6 17:00,Canada,Qu¨¦bec,CA-QC,0,26.86,100,100,hydroquebec.com,FALSE,
2023/3/6 18:00,Canada,Qu¨¦bec,CA-QC,0,26.9,100,100,hydroquebec.com,FALSE,
2023/3/6 19:00,Canada,Qu¨¦bec,CA-QC,0,26.89,100,100,hydroquebec.com,FALSE,
2023/3/6 20:00,Canada,Qu¨¦bec,CA-QC,0,26.83,100,100,hydroquebec.com,FALSE,
2023/3/6 21:00,Canada,Qu¨¦bec,CA-QC,0,26.74,100,100,hydroquebec.com,FALSE,
2023/3/6 22:00,Canada,Qu¨¦bec,CA-QC,0,26.59,100,100,hydroquebec.com,FALSE,
2023/3/6 23:00,Canada,Qu¨¦bec,CA-QC,0,26.49,100,100,hydroquebec.com,FALSE,
2023/3/7 0:00,Canada,Qu¨¦bec,CA-QC,0,26.5,100,100,hydroquebec.com,FALSE,
2023/3/7 1:00,Canada,Qu¨¦bec,CA-QC,0,26.51,100,100,hydroquebec.com,FALSE,
2023/3/7 2:00,Canada,Qu¨¦bec,CA-QC,0,26.57,100,100,hydroquebec.com,FALSE,
2023/3/7 3:00,Canada,Qu¨¦bec,CA-QC,0,26.79,100,100,hydroquebec.com,FALSE,
2023/3/7 4:00,Canada,Qu¨¦bec,CA-QC,0,27.08,100,100,hydroquebec.com,FALSE,
2023/3/7 5:00,Canada,Qu¨¦bec,CA-QC,0,27.28,100,100,hydroquebec.com,FALSE,
2023/3/7 6:00,Canada,Qu¨¦bec,CA-QC,0,27.42,100,100,hydroquebec.com,FALSE,
2023/3/7 7:00,Canada,Qu¨¦bec,CA-QC,0,27.45,100,100,hydroquebec.com,FALSE,
2023/3/7 8:00,Canada,Qu¨¦bec,CA-QC,0,27.41,100,100,hydroquebec.com,FALSE,
2023/3/7 9:00,Canada,Qu¨¦bec,CA-QC,0,27.41,100,100,hydroquebec.com,FALSE,
2023/3/7 10:00,Canada,Qu¨¦bec,CA-QC,0,27.32,100,100,hydroquebec.com,FALSE,
2023/3/7 11:00,Canada,Qu¨¦bec,CA-QC,0,27.15,100,100,hydroquebec.com,FALSE,
2023/3/7 12:00,Canada,Qu¨¦bec,CA-QC,0,27.03,100,100,hydroquebec.com,FALSE,
2023/3/7 13:00,Canada,Qu¨¦bec,CA-QC,0,27.07,100,100,hydroquebec.com,FALSE,
2023/3/7 14:00,Canada,Qu¨¦bec,CA-QC,0,27.25,100,100,hydroquebec.com,FALSE,
2023/3/7 15:00,Canada,Qu¨¦bec,CA-QC,0,27.42,100,100,hydroquebec.com,FALSE,
2023/3/7 16:00,Canada,Qu¨¦bec,CA-QC,0.06,27.54,99.98,99.81,hydroquebec.com,FALSE,
2023/3/7 17:00,Canada,Qu¨¦bec,CA-QC,0.12,27.61,99.97,99.64,hydroquebec.com,FALSE,
2023/3/7 18:00,Canada,Qu¨¦bec,CA-QC,0.02,27.51,100,99.95,hydroquebec.com,FALSE,
2023/3/7 19:00,Canada,Qu¨¦bec,CA-QC,0.2,27.48,99.95,99.41,hydroquebec.com,FALSE,
2023/3/7 20:00,Canada,Qu¨¦bec,CA-QC,0.09,27.38,99.98,99.78,hydroquebec.com,FALSE,
2023/3/7 21:00,Canada,Qu¨¦bec,CA-QC,0,27.13,100,100,hydroquebec.com,FALSE,
2023/3/7 22:00,Canada,Qu¨¦bec,CA-QC,0,26.96,100,100,hydroquebec.com,FALSE,
2023/3/7 23:00,Canada,Qu¨¦bec,CA-QC,0,26.86,100,100,hydroquebec.com,FALSE,
2023/3/8 0:00,Canada,Qu¨¦bec,CA-QC,0,26.82,100,100,hydroquebec.com,FALSE,
2023/3/8 1:00,Canada,Qu¨¦bec,CA-QC,0,26.9,100,100,hydroquebec.com,FALSE,
2023/3/8 2:00,Canada,Qu¨¦bec,CA-QC,0,26.97,100,100,hydroquebec.com,FALSE,
2023/3/8 3:00,Canada,Qu¨¦bec,CA-QC,0,27.04,100,100,hydroquebec.com,FALSE,
2023/3/8 4:00,Canada,Qu¨¦bec,CA-QC,0,27.08,100,100,hydroquebec.com,FALSE,
2023/3/8 5:00,Canada,Qu¨¦bec,CA-QC,0,27.11,100,100,hydroquebec.com,FALSE,
2023/3/8 6:00,Canada,Qu¨¦bec,CA-QC,0.02,27.17,99.99,99.6,hydroquebec.com,FALSE,
2023/3/8 7:00,Canada,Qu¨¦bec,CA-QC,0.07,27.14,99.98,99.03,hydroquebec.com,FALSE,
2023/3/8 8:00,Canada,Qu¨¦bec,CA-QC,0.02,27.28,99.99,99.75,hydroquebec.com,FALSE,
2023/3/8 9:00,Canada,Qu¨¦bec,CA-QC,0,27.3,100,100,hydroquebec.com,FALSE,
2023/3/8 10:00,Canada,Qu¨¦bec,CA-QC,0,27.2,100,100,hydroquebec.com,FALSE,
2023/3/8 11:00,Canada,Qu¨¦bec,CA-QC,0,27.1,100,100,hydroquebec.com,FALSE,
2023/3/8 12:00,Canada,Qu¨¦bec,CA-QC,0,27.01,100,100,hydroquebec.com,FALSE,
2023/3/8 13:00,Canada,Qu¨¦bec,CA-QC,0,27,100,100,hydroquebec.com,FALSE,
2023/3/8 14:00,Canada,Qu¨¦bec,CA-QC,0,27.11,100,100,hydroquebec.com,FALSE,
2023/3/8 15:00,Canada,Qu¨¦bec,CA-QC,0,27.23,100,100,hydroquebec.com,FALSE,
2023/3/8 16:00,Canada,Qu¨¦bec,CA-QC,0,27.25,100,100,hydroquebec.com,FALSE,
2023/3/8 17:00,Canada,Qu¨¦bec,CA-QC,0,27.3,100,100,hydroquebec.com,FALSE,
2023/3/8 18:00,Canada,Qu¨¦bec,CA-QC,0,27.41,100,100,hydroquebec.com,FALSE,
2023/3/8 19:00,Canada,Qu¨¦bec,CA-QC,0,27.43,100,100,hydroquebec.com,FALSE,
2023/3/8 20:00,Canada,Qu¨¦bec,CA-QC,0,27.36,100,100,hydroquebec.com,FALSE,
2023/3/8 21:00,Canada,Qu¨¦bec,CA-QC,0,27.21,100,100,hydroquebec.com,FALSE,
2023/3/8 22:00,Canada,Qu¨¦bec,CA-QC,0,27.01,100,100,hydroquebec.com,FALSE,
2023/3/8 23:00,Canada,Qu¨¦bec,CA-QC,0,26.77,100,100,hydroquebec.com,FALSE,
2023/3/9 0:00,Canada,Qu¨¦bec,CA-QC,0,26.66,100,100,hydroquebec.com,FALSE,
2023/3/9 1:00,Canada,Qu¨¦bec,CA-QC,0,26.71,100,100,hydroquebec.com,FALSE,
2023/3/9 2:00,Canada,Qu¨¦bec,CA-QC,0,26.83,100,100,hydroquebec.com,FALSE,
2023/3/9 3:00,Canada,Qu¨¦bec,CA-QC,0,26.99,100,100,hydroquebec.com,FALSE,
2023/3/9 4:00,Canada,Qu¨¦bec,CA-QC,0,27.17,100,100,hydroquebec.com,FALSE,
2023/3/9 5:00,Canada,Qu¨¦bec,CA-QC,0,27.4,100,100,hydroquebec.com,FALSE,
2023/3/9 6:00,Canada,Qu¨¦bec,CA-QC,0,27.53,100,100,hydroquebec.com,FALSE,
2023/3/9 7:00,Canada,Qu¨¦bec,CA-QC,0,27.62,100,100,hydroquebec.com,FALSE,
2023/3/9 8:00,Canada,Qu¨¦bec,CA-QC,0,27.64,100,100,hydroquebec.com,FALSE,
2023/3/9 9:00,Canada,Qu¨¦bec,CA-QC,0,27.57,100,100,hydroquebec.com,FALSE,
2023/3/9 10:00,Canada,Qu¨¦bec,CA-QC,0,27.38,100,100,hydroquebec.com,FALSE,
2023/3/9 11:00,Canada,Qu¨¦bec,CA-QC,0,27.1,100,100,hydroquebec.com,FALSE,
2023/3/9 12:00,Canada,Qu¨¦bec,CA-QC,0,27.02,100,100,hydroquebec.com,FALSE,
2023/3/9 13:00,Canada,Qu¨¦bec,CA-QC,0,27.04,100,100,hydroquebec.com,FALSE,
2023/3/9 14:00,Canada,Qu¨¦bec,CA-QC,0,27.19,100,100,hydroquebec.com,FALSE,
2023/3/9 15:00,Canada,Qu¨¦bec,CA-QC,0,27.34,100,100,hydroquebec.com,FALSE,
2023/3/9 16:00,Canada,Qu¨¦bec,CA-QC,0,27.44,100,100,hydroquebec.com,FALSE,
2023/3/9 17:00,Canada,Qu¨¦bec,CA-QC,0,27.53,100,100,hydroquebec.com,FALSE,
2023/3/9 18:00,Canada,Qu¨¦bec,CA-QC,0,27.46,100,100,hydroquebec.com,FALSE,
2023/3/9 19:00,Canada,Qu¨¦bec,CA-QC,0,27.38,100,100,hydroquebec.com,FALSE,
2023/3/9 20:00,Canada,Qu¨¦bec,CA-QC,0,27.31,100,100,hydroquebec.com,FALSE,
2023/3/9 21:00,Canada,Qu¨¦bec,CA-QC,0,27.18,100,100,hydroquebec.com,FALSE,
2023/3/9 22:00,Canada,Qu¨¦bec,CA-QC,0,26.96,100,100,hydroquebec.com,FALSE,
2023/3/9 23:00,Canada,Qu¨¦bec,CA-QC,0,26.68,100,100,hydroquebec.com,FALSE,
2023/3/10 0:00,Canada,Qu¨¦bec,CA-QC,0,26.44,100,100,hydroquebec.com,FALSE,
2023/3/10 1:00,Canada,Qu¨¦bec,CA-QC,0,26.42,100,100,hydroquebec.com,FALSE,
2023/3/10 2:00,Canada,Qu¨¦bec,CA-QC,0,26.55,100,100,hydroquebec.com,FALSE,
2023/3/10 3:00,Canada,Qu¨¦bec,CA-QC,0,26.63,100,100,hydroquebec.com,FALSE,
2023/3/10 4:00,Canada,Qu¨¦bec,CA-QC,0,26.73,100,100,hydroquebec.com,FALSE,
2023/3/10 5:00,Canada,Qu¨¦bec,CA-QC,0,26.9,100,100,hydroquebec.com,FALSE,
2023/3/10 6:00,Canada,Qu¨¦bec,CA-QC,0,27.03,100,100,hydroquebec.com,FALSE,
2023/3/10 7:00,Canada,Qu¨¦bec,CA-QC,0,27.02,100,100,hydroquebec.com,FALSE,
2023/3/10 8:00,Canada,Qu¨¦bec,CA-QC,0,27.06,100,100,hydroquebec.com,FALSE,
2023/3/10 9:00,Canada,Qu¨¦bec,CA-QC,0,27,100,100,hydroquebec.com,FALSE,
2023/3/10 10:00,Canada,Qu¨¦bec,CA-QC,0,26.93,100,100,hydroquebec.com,FALSE,
2023/3/10 11:00,Canada,Qu¨¦bec,CA-QC,0,26.81,100,100,hydroquebec.com,FALSE,
2023/3/10 12:00,Canada,Qu¨¦bec,CA-QC,0,26.56,100,100,hydroquebec.com,FALSE,
2023/3/10 13:00,Canada,Qu¨¦bec,CA-QC,0,26.54,100,100,hydroquebec.com,FALSE,
2023/3/10 14:00,Canada,Qu¨¦bec,CA-QC,0,26.62,100,100,hydroquebec.com,FALSE,
2023/3/10 15:00,Canada,Qu¨¦bec,CA-QC,0,26.76,100,100,hydroquebec.com,FALSE,
2023/3/10 16:00,Canada,Qu¨¦bec,CA-QC,0,26.93,100,100,hydroquebec.com,FALSE,
2023/3/10 17:00,Canada,Qu¨¦bec,CA-QC,0,27.05,100,100,hydroquebec.com,FALSE,
2023/3/10 18:00,Canada,Qu¨¦bec,CA-QC,0,27.17,100,100,hydroquebec.com,FALSE,
2023/3/10 19:00,Canada,Qu¨¦bec,CA-QC,0,27.22,100,100,hydroquebec.com,FALSE,
2023/3/10 20:00,Canada,Qu¨¦bec,CA-QC,0,27.2,100,100,hydroquebec.com,FALSE,
2023/3/10 21:00,Canada,Qu¨¦bec,CA-QC,0,27.19,100,100,hydroquebec.com,FALSE,
2023/3/10 22:00,Canada,Qu¨¦bec,CA-QC,0,27.16,100,100,hydroquebec.com,FALSE,
